trunc_time,open_price,high_price,low_price,close_price,volume
2022-04-22,28100,29000,27800,28800,11530600
2022-04-25,28800,29000,26800,26800,14386300
2022-04-26,26600,27500,25650,27400,11114800
2022-04-27,27000,28200,26450,28200,8593800
2022-04-28,27850,28200,27400,27700,6523900
2022-04-29,27550,28150,27400,27700,11168500
2022-05-04,27700,27700,26700,26750,8979400
2022-05-05,27000,27050,25900,26900,13505600
2022-05-06,26000,26600,25400,25500,15245000
2022-05-09,25100,25100,23750,23750,23972900
2022-05-10,22550,23900,22550,23900,18391700
2022-05-11,23900,24000,22800,23550,13068000
2022-05-12,23450,23450,21950,21950,24214900
2022-05-13,21500,21950,20450,20450,22537200
2022-05-16,21100,21300,19050,19050,35190100
2022-05-17,18700,20350,18600,20350,30818300
2022-05-18,20950,21750,20700,21750,27100600
2022-05-19,21300,22400,21250,21750,22221600
2022-05-20,21750,22050,21500,21600,14328800
2022-05-23,21750,21750,20150,20350,30824100
2022-05-24,20350,21750,20100,21750,17952200
2022-05-25,22000,22850,22000,22750,20351500
2022-05-26,22600,22750,22300,22400,15266200
2022-05-27,22500,22700,22100,22250,15040300
2022-05-30,22450,23000,22250,22800,16390500
2022-05-31,22600,22800,22350,22350,12812300
2022-06-01,22300,22600,22000,22250,14727100
2022-06-02,22350,22400,21450,21550,15929800
2022-06-03,21500,21700,20950,21150,12083400
2022-06-06,21150,21400,20500,20500,17162600
2022-06-07,20500,20550,19800,20200,16797600
2022-06-08,20400,21600,20300,21600,11493800
2022-06-09,22250,22350,21700,22300,16071100
2022-06-10,21800,22700,21750,21900,17446000
2022-06-13,21050,21600,20500,20600,16680200
2022-06-14,20350,21250,20350,20900,12472300
2022-06-15,21000,21050,19950,20700,13262200
2022-06-16,21100,21250,20800,21000,11245300
2022-06-17,20500,20500,19800,20250,12492500
2022-06-20,20300,20550,18850,18850,16894800
2022-06-21,18850,19600,18700,19200,10840400
2022-06-22,19700,20500,19600,20500,9689900
2022-06-23,20150,21700,20150,21300,15465200
2022-06-24,21300,21800,21050,21200,11596900
2022-06-27,21400,21750,21150,21500,9786600
2022-06-28,21500,22800,21350,22550,24887500
