trunc_time,open_price,high_price,low_price,close_price,volume
2020-10-06,11081.797201650501,11142.5193780979,10899.6306723083,11021.0750252031,5228170
2020-10-07,10929.991760532,11021.0750252031,10808.5474076372,10838.9084958609,5770720
2020-10-08,10899.6306723083,10960.3528487557,10687.1030547424,10838.9084958609,4663470
2020-10-09,10929.991760532,11081.797201650501,10838.9084958609,10929.991760532,3870610
2020-10-12,11051.4361134268,11051.4361134268,10778.1863194135,10838.9084958609,4849320
2020-10-13,10838.9084958609,10899.6306723083,10656.7419665187,10656.7419665187,4374250
2020-10-14,10687.1030547424,10990.7139369794,10596.0197900713,10990.7139369794,5379490
2020-10-15,11112.1582898742,11142.5193780979,10960.3528487557,11021.0750252031,4732880
2020-10-16,10990.7139369794,11112.1582898742,10899.6306723083,11021.0750252031,4444100
2020-10-19,11112.1582898742,11355.0469956638,11021.0750252031,11142.5193780979,9462400
2020-10-20,11142.5193780979,11142.5193780979,10869.2695840846,11051.4361134268,4191320
2020-10-21,11051.4361134268,11112.1582898742,10747.8252311898,10747.8252311898,7065620
2020-10-22,10656.7419665187,10929.991760532,10565.6587018476,10929.991760532,6686080
2020-10-23,10990.7139369794,11021.0750252031,10747.8252311898,10869.2695840846,4370330
2020-10-26,10869.2695840846,10990.7139369794,10687.1030547424,10687.1030547424,4731880
2020-10-27,10626.380878295,10717.4641429661,10444.2143489528,10444.2143489528,5449930
2020-10-28,10383.492172505401,10474.5754371765,10019.159113821,10140.6034667158,5918990
2020-10-29,10019.159113821,10383.492172505401,9988.7980255973,10383.492172505401,4799470
2020-10-30,10383.492172505401,10413.8532607291,10140.6034667158,10383.492172505401,3028990
2020-11-02,10383.492172505401,10413.8532607291,10262.0478196106,10413.8532607291,1678320
2020-11-03,10474.5754371765,10565.6587018476,10444.2143489528,10535.2976136239,3118820
2020-11-04,10535.2976136239,10656.7419665187,10474.5754371765,10626.380878295,4575940
2020-11-05,10565.6587018476,10656.7419665187,10474.5754371765,10474.5754371765,2486250
2020-11-06,10474.5754371765,10535.2976136239,10353.1310842817,10413.8532607291,1527160
2020-11-09,10474.5754371765,10687.1030547424,10474.5754371765,10626.380878295,3963600
2020-11-10,10778.1863194135,10960.3528487557,10687.1030547424,10747.8252311898,8816320
2020-11-11,10808.5474076372,10869.2695840846,10626.380878295,10626.380878295,4848370
2020-11-12,10687.1030547424,10747.8252311898,10596.0197900713,10626.380878295,3643040
2020-11-13,10687.1030547424,10808.5474076372,10596.0197900713,10808.5474076372,4197980
2020-11-16,10929.991760532,10990.7139369794,10747.8252311898,10747.8252311898,6268580
2020-11-17,10838.9084958609,11081.797201650501,10717.4641429661,11081.797201650501,8582800
2020-11-18,11081.797201650501,11294.3248192164,11051.4361134268,11172.8804663216,7510860
2020-11-19,11263.9637309927,11294.3248192164,11112.1582898742,11203.2415545453,5201760
2020-11-20,11203.2415545453,11233.602642769,10990.7139369794,11051.4361134268,6053890
2020-11-23,11051.4361134268,11385.4080838875,10960.3528487557,11355.0469956638,9362300
2020-11-24,11415.7691721112,11597.9357014534,11294.3248192164,11506.8524367823,10946270
2020-11-25,11537.213525006,11719.3800543482,11506.8524367823,11658.6578779008,8630730
2020-11-26,11597.9357014534,11719.3800543482,11446.1302603349,11628.2967896771,5344370
2020-11-27,11658.6578779008,11780.102230795601,11628.2967896771,11749.7411425719,4608770
2020-11-30,11780.102230795601,11901.5465836904,11658.6578779008,11689.0189661245,6728330
2020-12-01,11415.7691721112,11780.102230795601,11415.7691721112,11780.102230795601,8794040
2020-12-02,11780.102230795601,12053.3520248089,11749.7411425719,11962.2687601378,7098230
2020-12-03,12083.7131130326,12387.3239952696,12022.9909365852,12265.8796423748,8053380
2020-12-04,12265.8796423748,12326.6018188222,12144.43528948,12174.7963777037,6343360
2020-12-07,12356.9629070459,12508.7683481644,12296.2407305985,12478.4072599407,7082510
2020-12-08,12539.1294363881,13328.5177302043,12539.1294363881,13298.1566419806,11532900
2020-12-09,13480.3231713228,14087.544935796801,13480.3231713228,13783.9340535598,13762100
2020-12-10,13783.9340535598,14117.9060240205,13601.7675242176,13844.6562300072,9858070
2020-12-11,13844.6562300072,14300.0725533627,13692.8507888887,14300.0725533627,9023250
2020-12-14,14573.322347376,15271.6273765211,14573.322347376,15271.6273765211,11829490
2020-12-15,15059.0997589552,15848.4880527714,15059.0997589552,15484.154994087,15342550
2020-12-16,15544.8771705344,15666.3215234292,15180.54411185,15210.9052000737,14443400
2020-12-17,15059.0997589552,15544.8771705344,14937.6554060604,15210.9052000737,13209050
2020-12-18,15423.4328176396,16273.5432879032,15271.6273765211,16273.5432879032,14808270
2020-12-21,16637.8763465876,17396.9035521801,16516.4319936928,17396.9035521801,14052330
2020-12-22,17579.0700815223,18186.2918459963,17275.4591992853,17973.7642284304,12607350
2020-12-23,17821.9587873119,17852.3198755356,17305.820287509,17487.9868168512,13975960
2020-12-24,17427.2646404038,17487.9868168512,16273.5432879032,17214.7370228379,15882040
2020-12-25,17002.209405272,18398.8194635622,16789.6817877061,18398.8194635622,16010740
2020-12-28,19248.9299338258,19582.9019042865,18884.5968751414,19431.096463168,12578470
2020-12-29,19127.485580931,19522.1797278391,18884.5968751414,19248.9299338258,11912020
2020-12-30,19066.7634044836,19400.7353749443,18823.874698694,19127.485580931,10530310
2020-12-31,19127.485580931,20311.5680216553,19097.1244927073,20099.0404040894,9645420
2021-01-04,20949.150874353,21009.8730508004,20524.0956392212,20524.0956392212,9011500
2021-01-05,20190.1236687605,20706.2621685634,20099.0404040894,20493.7345509975,8624800
2021-01-06,20766.984345010802,21222.4006683663,20038.318227642,20645.539992116,10370000
2021-01-07,20949.150874353,21009.8730508004,20372.2901981027,20888.4286979056,13783700
2021-01-08,21131.3174036952,21192.0395801426,20372.2901981027,20736.6232567871,11401100
2021-01-11,20706.2621685634,20766.984345010802,20068.6793158657,20372.2901981027,13473300
2021-01-12,20159.7625805368,20949.150874353,19734.707345405,20706.2621685634,16390400
2021-01-13,20949.150874353,20949.150874353,20281.2069334316,20341.929109879,9755200
2021-01-14,20341.929109879,21738.5391681692,20038.318227642,21465.289374155902,22844000
2021-01-15,21738.5391681692,22619.0107266565,21526.0115506033,22436.8441973143,14649600
2021-01-18,22406.4831090906,22436.8441973143,21890.3446092877,22042.1500504062,11612500
