trunc_time,open_price,high_price,low_price,close_price,volume
2020-10-06,3765.587027342178,3900.510341025448,3728.789759974013,3777.852783131566,2056770
2020-10-07,3753.3212715527893,3777.852783131566,3716.524004184625,3765.587027342178,1300100
2020-10-08,3765.587027342178,3777.852783131566,3716.524004184625,3765.587027342178,1208280
2020-10-09,3777.852783131566,3925.0418526042245,3765.587027342178,3912.776096814836,1651430
2020-10-12,3986.3706315511654,4010.9021431299416,3826.915806289119,3875.9788294466716,1501100
2020-10-13,3851.447317867895,3851.447317867895,3765.587027342178,3790.118538920954,871600
2020-10-14,3790.118538920954,3888.2445852360597,3777.852783131566,3888.2445852360597,932500
2020-10-15,3912.776096814836,3949.5733641830006,3814.6500504997307,3888.2445852360597,1129040
2020-10-16,3912.776096814836,3961.8391199723887,3839.181562078507,3900.510341025448,1007500
2020-10-19,3949.5733641830006,3986.3706315511654,3888.2445852360597,3925.0418526042245,1518840
2020-10-20,3912.776096814836,3949.5733641830006,3851.447317867895,3925.0418526042245,740320
2020-10-21,3974.1048757617773,4010.9021431299416,3875.9788294466716,3900.510341025448,2169430
2020-10-22,3839.181562078507,3937.3076083936126,3802.384294710342,3937.3076083936126,1031670
2020-10-23,3949.5733641830006,3949.5733641830006,3888.2445852360597,3925.0418526042245,677070
2020-10-26,3949.5733641830006,3961.8391199723887,3826.915806289119,3826.915806289119,1219060
2020-10-27,3777.852783131566,3851.447317867895,3728.789759974013,3765.587027342178,2588450
2020-10-28,3728.789759974013,3765.587027342178,3557.0691789225784,3642.9294694482955,3003290
2020-10-29,3593.8664462907427,3704.258248395237,3569.3349347119665,3679.7267368164603,1315700
2020-10-30,3679.7267368164603,3691.9924926058484,3569.3349347119665,3630.6637136589075,578120
2020-11-02,3630.6637136589075,3802.384294710342,3630.6637136589075,3753.3212715527893,694450
2020-11-03,3790.118538920954,3814.6500504997307,3753.3212715527893,3765.587027342178,741780
2020-11-04,3765.587027342178,3888.2445852360597,3765.587027342178,3888.2445852360597,1807620
2020-11-05,3839.181562078507,3925.0418526042245,3814.6500504997307,3851.447317867895,774120
2020-11-06,3851.447317867895,3875.9788294466716,3802.384294710342,3863.7130736572835,522050
2020-11-09,3974.1048757617773,3974.1048757617773,3900.510341025448,3937.3076083936126,1177300
2020-11-10,3974.1048757617773,4207.154235760153,3912.776096814836,4207.154235760153,3648830
2020-11-11,4243.951503128317,4256.217258917706,4158.0912126026005,4243.951503128317,1459230
2020-11-12,4182.622724181377,4256.217258917706,4170.356968391989,4243.951503128317,1201560
2020-11-13,4231.685747338929,4305.280282075259,4219.419991549541,4243.951503128317,1920860
2020-11-16,4280.748770496482,4280.748770496482,4096.762433655659,4170.356968391989,2619290
2020-11-17,4243.951503128317,4256.217258917706,4158.0912126026005,4231.685747338929,2228540
2020-11-18,4243.951503128317,4366.6090610222,4231.685747338929,4342.077549443423,2531760
2020-11-19,4342.077549443423,4378.874816811588,4268.483014707094,4280.748770496482,1775440
2020-11-20,4293.0145262858705,4293.0145262858705,4145.8254568132115,4194.888479970765,2473330
2020-11-23,4121.293945234435,4329.811793654035,4121.293945234435,4231.685747338929,2397310
2020-11-24,4256.217258917706,4305.280282075259,4133.559701023823,4207.154235760153,1913760
2020-11-25,4243.951503128317,4280.748770496482,4182.622724181377,4219.419991549541,2121780
2020-11-26,4219.419991549541,4280.748770496482,4194.888479970765,4280.748770496482,1382100
2020-11-27,4293.0145262858705,4489.266618916082,4293.0145262858705,4464.735107337306,4105760
2020-11-30,4489.266618916082,4538.329642073634,4427.93783996914,4477.000863126694,2184210
2020-12-01,4415.672084179752,4624.189932599352,4391.140572600976,4624.189932599352,2697080
2020-12-02,4636.45568838874,4710.050223125069,4599.658421020576,4648.721444178128,2715600
2020-12-03,4660.987199967516,4722.315978914457,4624.189932599352,4660.987199967516,1685990
2020-12-04,4636.45568838874,4660.987199967516,4550.595397863022,4587.3926652311875,2019080
2020-12-07,4636.45568838874,4722.315978914457,4587.3926652311875,4710.050223125069,2450440
2020-12-08,4710.050223125069,4992.162606280998,4710.050223125069,4906.302315755281,2964430
2020-12-09,4979.896850491609,5028.959873649163,4930.833827334057,4930.833827334057,3461930
2020-12-10,4906.302315755281,4943.099583123445,4808.176269440175,4808.176269440175,2687230
