trunc_time,open_price,high_price,low_price,close_price,volume
2017-07-07,13243.901079852216,13243.901079852216,13243.901079852216,13243.901079852216,114260
2017-07-10,14163.616432619732,14163.616432619732,13335.872615128968,13818.723175331914,2677240
2017-07-11,13841.716059151102,13841.716059151102,13335.872615128968,13565.801453320846,838360
2017-07-12,13565.801453320846,13772.737407693538,13473.829918044095,13611.787220959222,376520
2017-07-13,13588.794337140034,13588.794337140034,13404.851266586531,13404.851266586531,780690
2017-07-14,13358.865498948157,13473.829918044095,13174.922428394653,13197.915312213841,605590
2017-07-17,13312.87973130978,13565.801453320846,13151.929544575465,13381.858382767345,469140
2017-07-18,13335.872615128968,13381.858382767345,13243.901079852216,13243.901079852216,319370
2017-07-19,13335.872615128968,13404.851266586531,13220.90819603303,13266.893963671404,279130
2017-07-20,13289.886847490592,13335.872615128968,13220.90819603303,13289.886847490592,342050
2017-07-21,13289.886847490592,13335.872615128968,13243.901079852216,13266.893963671404,140450
2017-07-24,13266.893963671404,13289.886847490592,13266.893963671404,13266.893963671404,282460
2017-07-25,13220.90819603303,13335.872615128968,13174.922428394653,13220.90819603303,198020
2017-07-26,13266.893963671404,13680.765872416787,13243.901079852216,13542.80856950166,307260
2017-07-27,13657.772988597599,14117.630664981356,13542.80856950166,13795.730291512726,438580
2017-07-28,14025.659129704605,14117.630664981356,13795.730291512726,14025.659129704605,600310
2017-07-31,13910.694710608665,14071.64489734298,13910.694710608665,14025.659129704605,145430
2017-08-01,14025.659129704605,14025.659129704605,13795.730291512726,13795.730291512726,198280
2017-08-02,13795.730291512726,14025.659129704605,13749.74452387435,13795.730291512726,530950
2017-08-03,13818.723175331914,14048.652013523792,13818.723175331914,14025.659129704605,476970
2017-08-04,14025.659129704605,14025.659129704605,13910.694710608665,13933.687594427853,267610
2017-08-07,13933.687594427853,14071.64489734298,13933.687594427853,14025.659129704605,447390
2017-08-08,14025.659129704605,14025.659129704605,13864.70894297029,13910.694710608665,236400
2017-08-09,13818.723175331914,14002.666245885417,13680.765872416787,13795.730291512726,384710
2017-08-10,13611.787220959222,13910.694710608665,13588.794337140034,13818.723175331914,172920
2017-08-11,13772.737407693538,13864.70894297029,13772.737407693538,13818.723175331914,125740
2017-08-14,13910.694710608665,13910.694710608665,13680.765872416787,13795.730291512726,168300
2017-08-15,14025.659129704605,14025.659129704605,13335.872615128968,13795.730291512726,145160
2017-08-16,13565.801453320846,13841.716059151102,13565.801453320846,13795.730291512726,73300
2017-08-17,13795.730291512726,13818.723175331914,13680.765872416787,13795.730291512726,190470
2017-08-18,13772.737407693538,13795.730291512726,13772.737407693538,13795.730291512726,159680
2017-08-21,13795.730291512726,13887.701826789476,13749.74452387435,13795.730291512726,176960
2017-08-22,13795.730291512726,13795.730291512726,13726.751640055161,13772.737407693538,71320
2017-08-23,13795.730291512726,13795.730291512726,13726.751640055161,13749.74452387435,61150
2017-08-24,13772.737407693538,13772.737407693538,13726.751640055161,13772.737407693538,199860
2017-08-25,13726.751640055161,13772.737407693538,13680.765872416787,13726.751640055161,60460
2017-08-28,13680.765872416787,13726.751640055161,13634.78010477841,13634.78010477841,58920
2017-08-29,13611.787220959222,13680.765872416787,13565.801453320846,13634.78010477841,49710
2017-08-30,13634.78010477841,13634.78010477841,13565.801453320846,13634.78010477841,72360
2017-08-31,13634.78010477841,13634.78010477841,13565.801453320846,13611.787220959222,63060
2017-09-01,13680.765872416787,13680.765872416787,13611.787220959222,13611.787220959222,19610
2017-09-05,13565.801453320846,13588.794337140034,13519.815685682472,13565.801453320846,41150
2017-09-06,13519.815685682472,13519.815685682472,13335.872615128968,13335.872615128968,63080
2017-09-07,13335.872615128968,13335.872615128968,13220.90819603303,13243.901079852216,174740
2017-09-08,13404.851266586531,13404.851266586531,13197.915312213841,13197.915312213841,81480
2017-09-11,13220.90819603303,13220.90819603303,12692.071868191708,12692.071868191708,95710
2017-09-12,12669.07898437252,12922.000706383586,12669.07898437252,12876.014938745211,110930
2017-09-13,12876.014938745211,13312.87973130978,12830.029171106835,13312.87973130978,109080
2017-09-14,13105.943776937089,13128.936660756277,12944.993590202774,12944.993590202774,57710
2017-09-15,12944.993590202774,12967.986474021962,12761.05051964927,12761.05051964927,170940
2017-09-18,12761.05051964927,12876.014938745211,12646.086100553332,12876.014938745211,97640
2017-09-19,12876.014938745211,12876.014938745211,12761.05051964927,12853.022054926023,131570
2017-09-20,12876.014938745211,13128.936660756277,12853.022054926023,12990.97935784115,122020
2017-09-21,12990.97935784115,12990.97935784115,12807.036287287647,12876.014938745211,19560
2017-09-22,12876.014938745211,13059.958009298714,12876.014938745211,12990.97935784115,75900
2017-09-25,12967.986474021962,12990.97935784115,12784.043403468459,12967.986474021962,23790
2017-09-26,12990.97935784115,13427.84415040572,12922.000706383586,13381.858382767345,115860
2017-09-27,13381.858382767345,13519.815685682472,13289.886847490592,13427.84415040572,162700
2017-09-28,13519.815685682472,13680.765872416787,13427.84415040572,13542.80856950166,135840
2017-09-29,13565.801453320846,13749.74452387435,13565.801453320846,13726.751640055161,146220
2017-10-02,13795.730291512726,13795.730291512726,13381.858382767345,13381.858382767345,32020
2017-10-03,13565.801453320846,13565.801453320846,13335.872615128968,13358.865498948157,40260
2017-10-04,13335.872615128968,13565.801453320846,13335.872615128968,13565.801453320846,15340
