trunc_time,open_price,high_price,low_price,close_price,volume
2016-01-07,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-08,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-11,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-12,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-13,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-14,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-15,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-18,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-19,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-20,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-21,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-22,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-25,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-26,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-27,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-28,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-01-29,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-01,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-02,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-03,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-04,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-05,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-15,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-16,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-17,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-18,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-19,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-22,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-23,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-24,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-25,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-26,18639.1753949184,18639.1753949184,18639.1753949184,18639.1753949184,0
2016-02-29,23298.969243648,23298.969243648,23298.969243648,23298.969243648,300
2016-03-01,24463.9177058304,24463.9177058304,24463.9177058304,24463.9177058304,400
2016-03-02,26211.340399104,27376.2888612864,26211.340399104,26793.8146301952,500
2016-03-03,29706.1857856512,30812.88682472448,28541.2373234688,30812.88682472448,1300
2016-03-04,30812.88682472448,30812.88682472448,30812.88682472448,30812.88682472448,0
2016-03-07,29531.44351632384,29531.44351632384,29531.44351632384,29531.44351632384,400
2016-03-08,29706.1857856512,30871.1342478336,29531.44351632384,30871.1342478336,900
2016-03-09,30288.6600167424,34249.48478816256,30288.6600167424,34249.48478816256,600
2016-03-10,32618.5569411072,32618.5569411072,32618.5569411072,32618.5569411072,400
2016-03-11,32618.5569411072,32618.5569411072,32618.5569411072,32618.5569411072,0
2016-03-14,32036.082710016,32036.082710016,32036.082710016,32036.082710016,100
2016-03-15,36812.37140496384,36812.37140496384,36812.37140496384,36812.37140496384,100
2016-03-16,36812.37140496384,36812.37140496384,36812.37140496384,36812.37140496384,0
2016-03-17,36812.37140496384,36812.37140496384,36812.37140496384,36812.37140496384,0
2016-03-18,36113.4023276544,36113.4023276544,36113.4023276544,36113.4023276544,100
2016-03-21,34948.453865472,34948.453865472,34948.453865472,34948.453865472,200
2016-03-22,33783.5054032896,33783.5054032896,33783.5054032896,33783.5054032896,300
2016-03-23,32036.082710016,32036.082710016,32036.082710016,32036.082710016,100
2016-03-24,31453.6084789248,31453.6084789248,31453.6084789248,31453.6084789248,100
2016-03-25,31453.6084789248,31453.6084789248,31453.6084789248,31453.6084789248,0
2016-03-28,30288.6600167424,30288.6600167424,30288.6600167424,30288.6600167424,100
2016-03-29,28541.2373234688,28541.2373234688,28541.2373234688,28541.2373234688,200
2016-03-30,26211.340399104,26211.340399104,26211.340399104,26211.340399104,300
2016-03-31,26211.340399104,26211.340399104,26211.340399104,26211.340399104,0
2016-04-01,22716.4950125568,22716.4950125568,22308.76305079296,22308.76305079296,600
2016-04-04,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,100
2016-04-05,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-06,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-07,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-08,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,1000
2016-04-11,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-12,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-13,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-14,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-15,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-19,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-20,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-21,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
2016-04-22,19105.15477979136,19105.15477979136,19105.15477979136,19105.15477979136,0
