Date,Close,Predictions,Stock,Model
2018-12-11,5170,,HAG,DIY
2018-12-12,5190,,HAG,DIY
2018-12-13,5200,,HAG,DIY
2018-12-14,5180,,HAG,DIY
2018-12-17,5100,,HAG,DIY
2018-12-18,5200,,HAG,DIY
2018-12-19,5190,,HAG,DIY
2018-12-20,5090,,HAG,DIY
2018-12-21,5050,,HAG,DIY
2018-12-24,5050,,HAG,DIY
2018-12-25,4880,,HAG,DIY
2018-12-26,4880,,HAG,DIY
2018-12-27,4940,,HAG,DIY
2018-12-28,4880,,HAG,DIY
2019-01-02,4780,,HAG,DIY
2019-01-03,4680,,HAG,DIY
2019-01-04,4660,,HAG,DIY
2019-01-07,4660,,HAG,DIY
2019-01-08,4750,,HAG,DIY
2019-01-09,4710,,HAG,DIY
2019-01-10,4860,,HAG,DIY
2019-01-11,5080,,HAG,DIY
2019-01-14,5070,,HAG,DIY
2019-01-15,5070,,HAG,DIY
2019-01-16,5110,,HAG,DIY
2019-01-17,5030,,HAG,DIY
2019-01-18,4990,,HAG,DIY
2019-01-21,4950,,HAG,DIY
2019-01-22,4980,,HAG,DIY
2019-01-23,5000,,HAG,DIY
2019-01-24,4990,,HAG,DIY
2019-01-25,5000,,HAG,DIY
2019-01-28,5000,,HAG,DIY
2019-01-29,4930,,HAG,DIY
2019-01-30,5000,,HAG,DIY
2019-01-31,5000,,HAG,DIY
2019-02-01,5000,,HAG,DIY
2019-02-11,4960,,HAG,DIY
2019-02-12,5300,,HAG,DIY
2019-02-13,5320,,HAG,DIY
2019-02-14,5200,,HAG,DIY
2019-02-15,5170,,HAG,DIY
2019-02-18,5440,,HAG,DIY
2019-02-19,5440,,HAG,DIY
2019-02-20,5330,,HAG,DIY
2019-02-21,5410,,HAG,DIY
2019-02-22,5490,,HAG,DIY
2019-02-25,5500,,HAG,DIY
2019-02-26,5660,,HAG,DIY
2019-02-27,5690,,HAG,DIY
2019-02-28,5520,,HAG,DIY
2019-03-01,5650,,HAG,DIY
2019-03-04,6040,,HAG,DIY
2019-03-05,6080,,HAG,DIY
2019-03-06,6150,,HAG,DIY
2019-03-07,6070,,HAG,DIY
2019-03-08,5870,,HAG,DIY
2019-03-11,5760,,HAG,DIY
2019-03-12,5800,,HAG,DIY
2019-03-13,5800,,HAG,DIY
2019-03-14,5830,,HAG,DIY
2019-03-15,5770,,HAG,DIY
2019-03-18,5540,,HAG,DIY
2019-03-19,5550,,HAG,DIY
2019-03-20,5520,,HAG,DIY
2019-03-21,5200,,HAG,DIY
2019-03-22,5250,,HAG,DIY
2019-03-25,5610,,HAG,DIY
2019-03-26,5870,,HAG,DIY
2019-03-27,5610,,HAG,DIY
2019-03-28,5560,,HAG,DIY
2019-03-29,5560,,HAG,DIY
2019-04-01,5460,,HAG,DIY
2019-04-02,5440,,HAG,DIY
2019-04-03,5390,,HAG,DIY
2019-04-04,5420,,HAG,DIY
2019-04-05,5420,,HAG,DIY
2019-04-08,5520,,HAG,DIY
2019-04-09,5410,,HAG,DIY
2019-04-10,5240,,HAG,DIY
2019-04-11,5220,,HAG,DIY
2019-04-12,5270,,HAG,DIY
2019-04-16,5290,,HAG,DIY
2019-04-17,5380,,HAG,DIY
2019-04-18,5300,,HAG,DIY
2019-04-19,5300,,HAG,DIY
2019-04-22,5310,,HAG,DIY
2019-04-23,5300,,HAG,DIY
2019-04-24,5390,,HAG,DIY
2019-04-25,5550,,HAG,DIY
2019-04-26,5470,,HAG,DIY
2019-05-02,5370,,HAG,DIY
2019-05-03,5280,,HAG,DIY
2019-05-06,5170,,HAG,DIY
2019-05-07,5180,,HAG,DIY
2019-05-08,5110,,HAG,DIY
2019-05-09,5060,,HAG,DIY
2019-05-10,5090,,HAG,DIY
2019-05-13,5100,,HAG,DIY
2019-05-14,5090,,HAG,DIY
2019-05-15,5140,,HAG,DIY
2019-05-16,5300,,HAG,DIY
2019-05-17,5200,,HAG,DIY
2019-05-20,5160,,HAG,DIY
2019-05-21,5150,,HAG,DIY
2019-05-22,5160,,HAG,DIY
2019-05-23,5160,,HAG,DIY
2019-05-24,5160,,HAG,DIY
2019-05-27,5160,,HAG,DIY
2019-05-28,5160,,HAG,DIY
2019-05-29,5120,,HAG,DIY
2019-05-30,5100,,HAG,DIY
2019-05-31,5070,,HAG,DIY
2019-06-03,5020,,HAG,DIY
2019-06-04,4900,,HAG,DIY
2019-06-05,4940,,HAG,DIY
2019-06-06,4910,,HAG,DIY
2019-06-07,4980,,HAG,DIY
2019-06-10,5010,,HAG,DIY
2019-06-11,4990,,HAG,DIY
2019-06-12,4950,,HAG,DIY
2019-06-13,4970,,HAG,DIY
2019-06-14,4970,,HAG,DIY
2019-06-17,5000,,HAG,DIY
2019-06-18,4970,,HAG,DIY
2019-06-19,5150,,HAG,DIY
2019-06-20,5130,,HAG,DIY
2019-06-21,5090,,HAG,DIY
2019-06-24,5110,,HAG,DIY
2019-06-25,5290,,HAG,DIY
2019-06-26,5300,,HAG,DIY
2019-06-27,5240,,HAG,DIY
2019-06-28,5350,,HAG,DIY
2019-07-01,5320,,HAG,DIY
2019-07-02,5330,,HAG,DIY
2019-07-03,5420,,HAG,DIY
2019-07-04,5470,,HAG,DIY
2019-07-05,5430,,HAG,DIY
2019-07-08,5490,,HAG,DIY
2019-07-09,5610,,HAG,DIY
2019-07-10,5620,,HAG,DIY
2019-07-11,5700,,HAG,DIY
2019-07-12,5600,,HAG,DIY
2019-07-15,5400,,HAG,DIY
2019-07-16,5310,,HAG,DIY
2019-07-17,5350,,HAG,DIY
2019-07-18,5380,,HAG,DIY
2019-07-19,5280,,HAG,DIY
2019-07-22,5300,,HAG,DIY
2019-07-23,5260,,HAG,DIY
2019-07-24,5240,,HAG,DIY
2019-07-25,5210,,HAG,DIY
2019-07-26,5140,,HAG,DIY
2019-07-29,5080,,HAG,DIY
2019-07-30,5230,,HAG,DIY
2019-07-31,5080,,HAG,DIY
2019-08-01,4950,,HAG,DIY
2019-08-02,4820,,HAG,DIY
2019-08-05,5050,,HAG,DIY
2019-08-06,5020,,HAG,DIY
2019-08-07,5000,,HAG,DIY
2019-08-08,5010,,HAG,DIY
2019-08-09,5050,,HAG,DIY
2019-08-12,5050,,HAG,DIY
2019-08-13,4980,,HAG,DIY
2019-08-14,5000,,HAG,DIY
2019-08-15,4920,,HAG,DIY
2019-08-16,4900,,HAG,DIY
2019-08-19,4790,,HAG,DIY
2019-08-20,4880,,HAG,DIY
2019-08-21,4880,,HAG,DIY
2019-08-22,4880,,HAG,DIY
2019-08-23,4900,,HAG,DIY
2019-08-26,4810,,HAG,DIY
2019-08-27,4810,,HAG,DIY
2019-08-28,4800,,HAG,DIY
2019-08-29,4820,,HAG,DIY
2019-08-30,4860,,HAG,DIY
2019-09-03,4810,,HAG,DIY
2019-09-04,4830,,HAG,DIY
2019-09-05,4810,,HAG,DIY
2019-09-06,4770,,HAG,DIY
2019-09-09,4790,,HAG,DIY
2019-09-10,4770,,HAG,DIY
2019-09-11,4760,,HAG,DIY
2019-09-12,4790,,HAG,DIY
2019-09-13,4700,,HAG,DIY
2019-09-16,4600,,HAG,DIY
2019-09-17,4490,,HAG,DIY
2019-09-18,4540,,HAG,DIY
2019-09-19,4520,,HAG,DIY
2019-09-20,4460,,HAG,DIY
2019-09-23,4470,,HAG,DIY
2019-09-24,4560,,HAG,DIY
2019-09-25,4500,,HAG,DIY
2019-09-26,4530,,HAG,DIY
2019-09-27,4500,,HAG,DIY
2019-09-30,4490,,HAG,DIY
2019-10-01,4550,,HAG,DIY
2019-10-02,4620,,HAG,DIY
2019-10-03,4640,,HAG,DIY
2019-10-04,4570,,HAG,DIY
2019-10-07,4500,,HAG,DIY
2019-10-08,4480,,HAG,DIY
2019-10-09,4480,,HAG,DIY
2019-10-10,4460,,HAG,DIY
2019-10-11,4460,,HAG,DIY
2019-10-14,4390,,HAG,DIY
2019-10-15,4300,,HAG,DIY
2019-10-16,4160,,HAG,DIY
2019-10-17,4290,,HAG,DIY
2019-10-18,4340,,HAG,DIY
2019-10-21,4280,,HAG,DIY
2019-10-22,4460,,HAG,DIY
2019-10-23,4370,,HAG,DIY
2019-10-24,4430,,HAG,DIY
2019-10-25,4360,,HAG,DIY
2019-10-28,4360,,HAG,DIY
2019-10-29,4300,,HAG,DIY
2019-10-30,4290,,HAG,DIY
2019-10-31,4220,,HAG,DIY
2019-11-01,4230,,HAG,DIY
2019-11-04,4290,,HAG,DIY
2019-11-05,4240,,HAG,DIY
2019-11-06,4150,,HAG,DIY
2019-11-07,4150,,HAG,DIY
2019-11-08,4180,,HAG,DIY
2019-11-11,4170,,HAG,DIY
2019-11-12,4140,,HAG,DIY
2019-11-13,4070,,HAG,DIY
2019-11-14,4080,,HAG,DIY
2019-11-15,4010,,HAG,DIY
2019-11-18,3980,,HAG,DIY
2019-11-19,4100,,HAG,DIY
2019-11-20,4050,,HAG,DIY
2019-11-21,4050,,HAG,DIY
2019-11-22,4000,,HAG,DIY
2019-11-25,3900,,HAG,DIY
2019-11-26,3910,,HAG,DIY
2019-11-27,3960,,HAG,DIY
2019-11-28,3940,,HAG,DIY
2019-11-29,3850,,HAG,DIY
2019-12-02,3630,,HAG,DIY
2019-12-03,3610,,HAG,DIY
2019-12-04,3630,,HAG,DIY
2019-12-05,3700,,HAG,DIY
2019-12-06,3720,,HAG,DIY
2019-12-09,3860,,HAG,DIY
2019-12-10,3900,,HAG,DIY
2019-12-11,4040,,HAG,DIY
2019-12-12,3970,,HAG,DIY
2019-12-13,3950,,HAG,DIY
2019-12-16,3960,,HAG,DIY
2019-12-17,4030,,HAG,DIY
2019-12-18,4040,,HAG,DIY
2019-12-19,3950,,HAG,DIY
2019-12-20,3960,,HAG,DIY
2019-12-23,4000,,HAG,DIY
2019-12-24,4010,,HAG,DIY
2019-12-25,3960,,HAG,DIY
2019-12-26,4080,,HAG,DIY
2019-12-27,4050,,HAG,DIY
2019-12-30,4020,,HAG,DIY
2019-12-31,3980,,HAG,DIY
2020-01-02,4050,,HAG,DIY
2020-01-03,4150,,HAG,DIY
2020-01-06,4090,,HAG,DIY
2020-01-07,4110,,HAG,DIY
2020-01-08,3910,,HAG,DIY
2020-01-09,4100,,HAG,DIY
2020-01-10,4080,,HAG,DIY
2020-01-13,4000,,HAG,DIY
2020-01-14,3940,,HAG,DIY
2020-01-15,3900,,HAG,DIY
2020-01-16,3840,,HAG,DIY
2020-01-17,3880,,HAG,DIY
2020-01-20,3860,,HAG,DIY
2020-01-21,3920,,HAG,DIY
2020-01-22,3980,,HAG,DIY
2020-01-30,3900,,HAG,DIY
2020-01-31,3640,,HAG,DIY
2020-02-03,3390,,HAG,DIY
2020-02-04,3270,,HAG,DIY
2020-02-05,3300,,HAG,DIY
2020-02-06,3530,,HAG,DIY
2020-02-07,3550,,HAG,DIY
2020-02-10,3440,,HAG,DIY
2020-02-11,3450,,HAG,DIY
2020-02-12,3580,,HAG,DIY
2020-02-13,3500,,HAG,DIY
2020-02-14,3490,,HAG,DIY
2020-02-17,3480,,HAG,DIY
2020-02-18,3500,,HAG,DIY
2020-02-19,3510,,HAG,DIY
2020-02-20,3490,,HAG,DIY
2020-02-21,3440,,HAG,DIY
2020-02-24,3200,,HAG,DIY
2020-02-25,3350,,HAG,DIY
2020-02-26,3260,,HAG,DIY
2020-02-27,3330,,HAG,DIY
2020-02-28,3270,,HAG,DIY
2020-03-02,3270,,HAG,DIY
2020-03-03,3310,,HAG,DIY
2020-03-04,3520,,HAG,DIY
2020-03-05,3480,,HAG,DIY
2020-03-06,3490,,HAG,DIY
2020-03-09,3250,,HAG,DIY
2020-03-10,3260,,HAG,DIY
2020-03-11,3180,,HAG,DIY
2020-03-12,3100,,HAG,DIY
2020-03-13,3090,,HAG,DIY
2020-03-16,3030,,HAG,DIY
2020-03-17,3020,,HAG,DIY
2020-03-18,3030,,HAG,DIY
2020-03-19,2980,,HAG,DIY
2020-03-20,2940,,HAG,DIY
2020-03-23,2740,,HAG,DIY
2020-03-24,2720,,HAG,DIY
2020-03-25,2710,,HAG,DIY
2020-03-26,2680,,HAG,DIY
2020-03-27,2660,,HAG,DIY
2020-03-30,2550,,HAG,DIY
2020-03-31,2550,,HAG,DIY
2020-04-01,2690,,HAG,DIY
2020-04-03,2810,,HAG,DIY
2020-04-06,3000,,HAG,DIY
2020-04-07,3100,,HAG,DIY
2020-04-08,3200,,HAG,DIY
2020-04-09,3200,,HAG,DIY
2020-04-10,3140,,HAG,DIY
2020-04-13,3130,,HAG,DIY
2020-04-14,3070,,HAG,DIY
2020-04-15,3110,,HAG,DIY
2020-04-16,3170,,HAG,DIY
2020-04-17,3170,,HAG,DIY
2020-04-20,3170,,HAG,DIY
2020-04-21,3120,,HAG,DIY
2020-04-22,3120,,HAG,DIY
2020-04-23,3160,,HAG,DIY
2020-04-24,3380,,HAG,DIY
2020-04-27,3500,,HAG,DIY
2020-04-28,3640,,HAG,DIY
2020-04-29,3600,,HAG,DIY
2020-05-04,3400,,HAG,DIY
2020-05-05,3460,,HAG,DIY
2020-05-06,3540,,HAG,DIY
2020-05-07,3550,,HAG,DIY
2020-05-08,3520,,HAG,DIY
2020-05-11,3760,,HAG,DIY
2020-05-12,3850,,HAG,DIY
2020-05-13,3860,,HAG,DIY
2020-05-14,3800,,HAG,DIY
2020-05-15,3880,,HAG,DIY
2020-05-18,3860,,HAG,DIY
2020-05-19,3890,,HAG,DIY
2020-05-20,4160,,HAG,DIY
2020-05-21,4140,,HAG,DIY
2020-05-22,4150,,HAG,DIY
2020-05-25,4160,,HAG,DIY
2020-05-26,4230,,HAG,DIY
2020-05-27,4170,,HAG,DIY
2020-05-28,4270,,HAG,DIY
2020-05-29,4560,,HAG,DIY
2020-06-01,4870,,HAG,DIY
2020-06-02,4800,,HAG,DIY
2020-06-03,4750,,HAG,DIY
2020-06-04,5080,,HAG,DIY
2020-06-05,5420,,HAG,DIY
2020-06-08,5750,,HAG,DIY
2020-06-09,5650,,HAG,DIY
2020-06-10,5800,,HAG,DIY
2020-06-11,5400,,HAG,DIY
2020-06-12,5200,,HAG,DIY
2020-06-15,4900,,HAG,DIY
2020-06-16,5190,,HAG,DIY
2020-06-17,5090,,HAG,DIY
2020-06-18,4970,,HAG,DIY
2020-06-19,5230,,HAG,DIY
2020-06-22,5190,,HAG,DIY
2020-06-23,5300,,HAG,DIY
2020-06-24,5220,,HAG,DIY
2020-06-25,5200,,HAG,DIY
2020-06-26,5110,,HAG,DIY
2020-06-29,5200,,HAG,DIY
2020-06-30,5200,,HAG,DIY
2020-07-01,5230,,HAG,DIY
2020-07-02,5230,,HAG,DIY
2020-07-03,5200,,HAG,DIY
2020-07-06,5150,,HAG,DIY
2020-07-07,5020,,HAG,DIY
2020-07-08,5000,,HAG,DIY
2020-07-09,5000,,HAG,DIY
2020-07-10,5050,,HAG,DIY
2020-07-13,5080,,HAG,DIY
2020-07-14,4890,,HAG,DIY
2020-07-15,4650,,HAG,DIY
2020-07-16,4680,,HAG,DIY
2020-07-17,4580,,HAG,DIY
2020-07-20,4370,,HAG,DIY
2020-07-21,4470,,HAG,DIY
2020-07-22,4300,,HAG,DIY
2020-07-23,4330,,HAG,DIY
2020-07-24,4030,,HAG,DIY
2020-07-27,3750,,HAG,DIY
2020-07-28,3860,,HAG,DIY
2020-07-29,3740,,HAG,DIY
2020-07-30,3730,,HAG,DIY
2020-07-31,3800,,HAG,DIY
2020-08-03,3870,,HAG,DIY
2020-08-04,3870,,HAG,DIY
2020-08-05,3930,,HAG,DIY
2020-08-06,4110,,HAG,DIY
2020-08-07,4060,,HAG,DIY
2020-08-10,4050,,HAG,DIY
2020-08-11,4050,,HAG,DIY
2020-08-12,4020,,HAG,DIY
2020-08-13,4120,,HAG,DIY
2020-08-14,4050,,HAG,DIY
2020-08-17,4010,,HAG,DIY
2020-08-18,4010,,HAG,DIY
2020-08-19,4290,,HAG,DIY
2020-08-20,4260,,HAG,DIY
2020-08-21,4280,,HAG,DIY
2020-08-24,4280,,HAG,DIY
2020-08-25,4210,,HAG,DIY
2020-08-26,4200,,HAG,DIY
2020-08-27,4340,,HAG,DIY
2020-08-28,4250,,HAG,DIY
2020-08-31,4260,,HAG,DIY
2020-09-01,4330,,HAG,DIY
2020-09-03,4310,,HAG,DIY
2020-09-04,4350,,HAG,DIY
2020-09-07,4600,,HAG,DIY
2020-09-08,4610,,HAG,DIY
2020-09-09,4830,,HAG,DIY
2020-09-10,4790,,HAG,DIY
2020-09-11,4900,,HAG,DIY
2020-09-14,4870,,HAG,DIY
2020-09-15,4670,,HAG,DIY
2020-09-16,4630,,HAG,DIY
2020-09-17,4720,,HAG,DIY
2020-09-18,4640,,HAG,DIY
2020-09-21,4590,,HAG,DIY
2020-09-22,4550,,HAG,DIY
2020-09-23,4600,,HAG,DIY
2020-09-24,4600,,HAG,DIY
2020-09-25,4570,,HAG,DIY
2020-09-28,4570,,HAG,DIY
2020-09-29,4560,,HAG,DIY
2020-09-30,4560,,HAG,DIY
2020-10-01,4550,,HAG,DIY
2020-10-02,4540,,HAG,DIY
2020-10-05,4710,,HAG,DIY
2020-10-06,4690,,HAG,DIY
2020-10-07,4850,,HAG,DIY
2020-10-08,4800,,HAG,DIY
2020-10-09,4680,,HAG,DIY
2020-10-12,4500,,HAG,DIY
2020-10-13,4640,,HAG,DIY
2020-10-14,4960,,HAG,DIY
2020-10-15,5030,,HAG,DIY
2020-10-16,4900,,HAG,DIY
2020-10-19,4910,,HAG,DIY
2020-10-20,4850,,HAG,DIY
2020-10-21,4750,,HAG,DIY
2020-10-22,4720,,HAG,DIY
2020-10-23,4870,,HAG,DIY
2020-10-26,4780,,HAG,DIY
2020-10-27,4650,,HAG,DIY
2020-10-28,4500,,HAG,DIY
2020-10-29,4450,,HAG,DIY
2020-10-30,4540,,HAG,DIY
2020-11-02,4650,,HAG,DIY
2020-11-03,4600,,HAG,DIY
2020-11-04,4620,,HAG,DIY
2020-11-05,4600,,HAG,DIY
2020-11-06,4570,,HAG,DIY
2020-11-09,4560,,HAG,DIY
2020-11-10,4520,,HAG,DIY
2020-11-11,4470,,HAG,DIY
2020-11-12,4460,,HAG,DIY
2020-11-13,4530,,HAG,DIY
2020-11-16,4530,,HAG,DIY
2020-11-17,4540,,HAG,DIY
2020-11-18,4480,,HAG,DIY
2020-11-19,4420,,HAG,DIY
2020-11-20,4550,,HAG,DIY
2020-11-23,4500,,HAG,DIY
2020-11-24,4450,,HAG,DIY
2020-11-25,4580,,HAG,DIY
2020-11-26,4770,,HAG,DIY
2020-11-27,4650,,HAG,DIY
2020-11-30,4520,,HAG,DIY
2020-12-01,4590,,HAG,DIY
2020-12-02,4530,,HAG,DIY
2020-12-03,4540,,HAG,DIY
2020-12-04,4690,,HAG,DIY
2020-12-07,4760,,HAG,DIY
2020-12-08,4690,,HAG,DIY
2020-12-09,4680,,HAG,DIY
2020-12-10,4740,,HAG,DIY
2020-12-11,4730,,HAG,DIY
2020-12-14,4810,,HAG,DIY
2020-12-15,4950,,HAG,DIY
2020-12-16,5200,,HAG,DIY
2020-12-17,5150,,HAG,DIY
2020-12-18,5190,,HAG,DIY
2020-12-21,5330,,HAG,DIY
2020-12-22,5370,,HAG,DIY
2020-12-23,5200,,HAG,DIY
2020-12-24,5130,,HAG,DIY
2020-12-25,5200,,HAG,DIY
2020-12-28,5410,,HAG,DIY
2020-12-29,5460,,HAG,DIY
2020-12-30,5280,,HAG,DIY
2020-12-31,5250,,HAG,DIY
2021-01-04,5290,,HAG,DIY
2021-01-05,5360,,HAG,DIY
2021-01-06,5280,,HAG,DIY
2021-01-07,5640,,HAG,DIY
2021-01-08,6030,,HAG,DIY
2021-01-11,6360,,HAG,DIY
2021-01-12,6270,,HAG,DIY
2021-01-13,6000,,HAG,DIY
2021-01-14,6070,,HAG,DIY
2021-01-15,6390,,HAG,DIY
2021-01-18,6300,,HAG,DIY
2021-01-19,5860,,HAG,DIY
2021-01-20,5700,,HAG,DIY
2021-01-21,6000,,HAG,DIY
2021-01-22,5800,,HAG,DIY
2021-01-25,5830,,HAG,DIY
2021-01-26,5530,,HAG,DIY
2021-01-27,5150,,HAG,DIY
2021-01-28,4790,,HAG,DIY
2021-01-29,4830,,HAG,DIY
2021-02-01,4500,,HAG,DIY
2021-02-02,4260,,HAG,DIY
2021-02-03,4450,,HAG,DIY
2021-02-04,4460,,HAG,DIY
2021-02-05,4560,,HAG,DIY
2021-02-08,4330,,HAG,DIY
2021-02-09,4560,,HAG,DIY
2021-02-17,4830,,HAG,DIY
2021-02-18,4850,,HAG,DIY
2021-02-19,4810,,HAG,DIY
2021-02-22,4790,,HAG,DIY
2021-02-23,4680,,HAG,DIY
2021-02-24,4620,,HAG,DIY
2021-02-25,4600,,HAG,DIY
2021-02-26,4700,,HAG,DIY
2021-03-01,4700,,HAG,DIY
2021-03-02,4710,,HAG,DIY
2021-03-03,4830,,HAG,DIY
2021-03-04,4800,,HAG,DIY
2021-03-05,4840,,HAG,DIY
2021-03-08,4850,,HAG,DIY
2021-03-09,5000,,HAG,DIY
2021-03-10,5140,,HAG,DIY
2021-03-11,5110,,HAG,DIY
2021-03-12,5060,,HAG,DIY
2021-03-15,5240,,HAG,DIY
2021-03-16,5230,,HAG,DIY
2021-03-17,5220,,HAG,DIY
2021-03-18,5220,,HAG,DIY
2021-03-19,5190,,HAG,DIY
2021-03-22,5260,,HAG,DIY
2021-03-23,5230,,HAG,DIY
2021-03-24,5190,,HAG,DIY
2021-03-25,5150,,HAG,DIY
2021-03-26,5130,,HAG,DIY
2021-03-29,5480,,HAG,DIY
2021-03-30,5590,,HAG,DIY
2021-03-31,5550,,HAG,DIY
2021-04-01,5580,,HAG,DIY
2021-04-02,5660,,HAG,DIY
2021-04-05,5660,,HAG,DIY
2021-04-06,5660,,HAG,DIY
2021-04-07,5720,,HAG,DIY
2021-04-08,5740,,HAG,DIY
2021-04-09,5830,,HAG,DIY
2021-04-12,6230,,HAG,DIY
2021-04-13,6090,,HAG,DIY
2021-04-14,6050,,HAG,DIY
2021-04-15,6090,,HAG,DIY
2021-04-16,5990,,HAG,DIY
2021-04-19,5920,,HAG,DIY
2021-04-20,5810,,HAG,DIY
2021-04-22,5410,,HAG,DIY
2021-04-23,5040,,HAG,DIY
2021-04-26,5330,,HAG,DIY
2021-04-27,5300,,HAG,DIY
2021-04-28,5400,,HAG,DIY
2021-04-29,5440,,HAG,DIY
2021-05-04,5280,,HAG,DIY
2021-05-05,5360,,HAG,DIY
2021-05-06,5360,,HAG,DIY
2021-05-07,5300,,HAG,DIY
2021-05-10,5250,,HAG,DIY
2021-05-11,5240,,HAG,DIY
2021-05-12,5600,,HAG,DIY
2021-05-13,5580,,HAG,DIY
2021-05-14,5570,,HAG,DIY
2021-05-17,5410,,HAG,DIY
2021-05-18,5290,,HAG,DIY
2021-05-19,5250,,HAG,DIY
2021-05-20,5180,,HAG,DIY
2021-05-21,5240,,HAG,DIY
2021-05-24,5220,,HAG,DIY
2021-05-25,5250,,HAG,DIY
2021-05-26,5350,,HAG,DIY
2021-05-27,5200,,HAG,DIY
2021-05-28,5220,,HAG,DIY
2021-05-31,5130,,HAG,DIY
2021-06-01,5110,,HAG,DIY
2021-06-02,5210,,HAG,DIY
2021-06-03,5260,,HAG,DIY
2021-06-04,5280,,HAG,DIY
2021-06-07,5380,,HAG,DIY
2021-06-08,5460,,HAG,DIY
2021-06-09,5490,,HAG,DIY
2021-06-10,5500,,HAG,DIY
2021-06-11,5490,,HAG,DIY
2021-06-14,5720,,HAG,DIY
2021-06-15,6010,,HAG,DIY
2021-06-16,6020,,HAG,DIY
2021-06-17,6000,,HAG,DIY
2021-06-18,6050,,HAG,DIY
2021-06-21,6200,,HAG,DIY
2021-06-22,6160,,HAG,DIY
2021-06-23,6110,,HAG,DIY
2021-06-24,6010,,HAG,DIY
2021-06-25,6000,,HAG,DIY
2021-06-28,6010,,HAG,DIY
2021-06-29,6040,,HAG,DIY
2021-06-30,5900,,HAG,DIY
2021-07-01,5800,,HAG,DIY
2021-07-02,5750,,HAG,DIY
2021-07-05,5550,,HAG,DIY
2021-07-06,5330,,HAG,DIY
2021-07-07,5200,,HAG,DIY
2021-07-08,5340,,HAG,DIY
2021-07-09,5220,,HAG,DIY
2021-07-12,4860,,HAG,DIY
2021-07-13,5100,,HAG,DIY
2021-07-14,5100,,HAG,DIY
2021-07-15,5110,,HAG,DIY
2021-07-16,5090,,HAG,DIY
2021-07-19,4910,,HAG,DIY
2021-07-20,4960,,HAG,DIY
2021-07-21,4950,,HAG,DIY
2021-07-22,5050,,HAG,DIY
2021-07-23,4900,5045.599346891534,HAG,DIY
2021-07-26,4780,4919.465079365079,HAG,DIY
2021-07-27,5000,4812.338016699736,HAG,DIY
2021-07-28,5000,4995.545701058201,HAG,DIY
2021-07-29,5040,5002.974991732804,HAG,DIY
2021-07-30,5010,5031.624805720898,HAG,DIY
2021-08-02,5040,5050.181274801587,HAG,DIY
2021-08-03,5090,5020.705369543651,HAG,DIY
2021-08-04,5150,5103.80961061508,HAG,DIY
2021-08-05,5460,5167.974867724868,HAG,DIY
2021-08-06,5450,5435.856907242066,HAG,DIY
2021-08-09,5400,5450.828116732803,HAG,DIY
2021-08-10,5390,5424.43039434524,HAG,DIY
2021-08-11,5360,5430.973466435189,HAG,DIY
2021-08-12,5250,5399.878579695771,HAG,DIY
2021-08-13,5200,5324.65316220238,HAG,DIY
2021-08-16,5160,5248.67767857143,HAG,DIY
2021-08-17,5270,5177.963165509257,HAG,DIY
2021-08-18,5250,5272.125772982803,HAG,DIY
2021-08-19,5110,5230.316480654763,HAG,DIY
2021-08-20,5110,5162.253067129633,HAG,DIY
2021-08-23,5000,5144.336817956352,HAG,DIY
2021-08-24,5000,5039.4704861111095,HAG,DIY
2021-08-25,5000,4990.096325231481,HAG,DIY
2021-08-26,5020,5018.205857308202,HAG,DIY
2021-08-27,5050,5005.499793320108,HAG,DIY
2021-08-30,5050,4989.944444444447,HAG,DIY
2021-08-31,5100,5019.380634093918,HAG,DIY
2021-09-01,5130,5124.926459160051,HAG,DIY
2021-09-06,5180,5146.444634589949,HAG,DIY
2021-09-07,5100,5191.844456845235,HAG,DIY
2021-09-08,5040,5203.09896246693,HAG,DIY
2021-09-09,5070,5072.157432208999,HAG,DIY
2021-09-10,4980,5042.297767857144,HAG,DIY
2021-09-13,5100,4981.808672288359,HAG,DIY
2021-09-14,5010,5087.104166666666,HAG,DIY
2021-09-15,5010,5024.765959821429,HAG,DIY
2021-09-16,5000,4980.226182208995,HAG,DIY
2021-09-17,5150,4989.890050429897,HAG,DIY
2021-09-20,5200,5128.96820436508,HAG,DIY
2021-09-21,5130,5157.699181547621,HAG,DIY
2021-09-22,5480,5171.864178240732,HAG,DIY
2021-09-23,5240,5435.970874669311,HAG,DIY
2021-09-24,5240,5301.6163855820105,HAG,DIY
2021-09-27,5010,5286.061937830688,HAG,DIY
2021-09-28,5060,5086.8280092592595,HAG,DIY
2021-09-29,5070,5020.783411871687,HAG,DIY
2021-09-30,5060,5009.225781249999,HAG,DIY
2021-10-01,5000,5005.398503637565,HAG,DIY
2021-10-04,5000,5004.127223875662,HAG,DIY
2021-10-05,5010,5010.4564360119075,HAG,DIY
2021-10-06,5030,5035.925434027783,HAG,DIY
2021-10-07,5040,5018.704348544976,HAG,DIY
2021-10-08,5090,5003.739541997357,HAG,DIY
2021-10-11,5040,5089.750533234124,HAG,DIY
2021-10-12,5020,5040.269064153443,HAG,DIY
2021-10-13,5040,4984.81958912037,HAG,DIY
2021-10-14,5200,4996.410644014551,HAG,DIY
2021-10-15,5100,5127.53427579365,HAG,DIY
2021-10-18,5070,5138.924570105823,HAG,DIY
2021-10-19,5040,5104.600822585979,HAG,DIY
